Date/Time,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 09/24  07:00:00,196382992.4275805 ,195596007.02181092 ,194475446.40369928 ,196921339.87441057 ,195975821.50884086 ,194628131.32219514 ,196554325.85082832 ,195597723.4775039 ,194230989.648744 ,202779800.5744896 ,201893002.027244 ,200626875.86776358 ,193986464.66156203 ,193013607.54858255 ,191623694.7477518 ,204657978.51885915 ,203603475.48432687 ,202099054.19309312 ,205490658.05716145 ,204448893.14236537 ,202961888.56595543 ,205853005.11403877 ,204816013.15026152 ,203338751.24377137 ,204817682.36425787 ,203759615.44498453 ,202248089.64918283 ,205423664.61368287 ,204360945.142846 ,202842720.6001574 ,209640664.88158074 ,208564856.64986378 ,207027888.9730782 ,199624824.6593109 ,198604732.97899404 ,197147580.80408636 ,203925865.60719103 ,202846633.4041847 ,201304842.23694408 ,205429529.76137567 ,204304780.4999486 ,202697877.4206135 ,224482570.75338027 ,223142083.44993842 ,221224186.1676262 ,203101502.80037957 ,201976106.41534582 ,200401092.22673506 
 09/24  08:00:00,195626687.6518492 ,194757688.62923658 ,193528781.81428143 ,205444064.05660906 ,204464470.27192807 ,203065294.25565535 ,204036917.8230117 ,203079556.13336375 ,201711809.69310978 ,204874964.65669796 ,203849375.82337496 ,202386976.05149555 ,210234094.66002345 ,209111114.31749585 ,207521370.1725216 ,238245544.32657745 ,236988302.08071667 ,235191830.0391546 ,237119184.06877542 ,235875501.7756748 ,234097921.96858335 ,227611732.59231803 ,226385401.47252548 ,224638662.0325704 ,225628626.49869692 ,224407611.3363796 ,222664548.96205163 ,220131221.41098115 ,218919087.4553016 ,217189899.62946075 ,228881977.37691694 ,227606700.93154553 ,225785727.02552998 ,207344302.10262644 ,206327054.11927265 ,204873847.9028098 ,211186329.47969413 ,210107681.72182143 ,208566737.8935177 ,213649260.94725323 ,212505958.2100415 ,210872653.77626377 ,264241151.13224962 ,262818643.4430988 ,260786288.16056326 ,210989664.13657686 ,209779845.18173143 ,208051306.34922048 
 09/24  09:00:00,240644859.504817 ,239717478.975483 ,238392575.72872514 ,279669669.12021565 ,278471213.89613307 ,276758848.3503501 ,255527899.72366592 ,254457712.73009983 ,252928617.70447713 ,254308704.0003944 ,253222937.1792192 ,251671800.4298454 ,300638859.1511863 ,299407403.46816504 ,297647898.6649039 ,314655860.3498745 ,313398078.4187246 ,311600826.64784056 ,309265310.020892 ,308003522.97916126 ,306200251.18557346 ,314152693.85186297 ,312871878.00908995 ,311041794.5536077 ,317283404.2356429 ,315965645.90384024 ,314082789.1731944 ,314229203.55129236 ,312906444.12836975 ,311016363.7401539 ,316347720.61769295 ,315009908.18475163 ,313098086.26154006 ,268581198.713158 ,267352607.34655166 ,265598492.69718137 ,264754240.9527619 ,263503262.7343619 ,261716246.56459087 ,263730217.57267642 ,262473205.6241157 ,260677318.94523543 ,345302576.7861581 ,343875756.27754414 ,341837243.7445624 ,258793365.16720545 ,257542041.8727008 ,255754090.07076487 
 09/24  10:00:00,221588215.80798212 ,220661586.04478705 ,219337804.5740103 ,292321090.9613523 ,291100305.9833828 ,289356030.7274077 ,245987881.71057194 ,244800187.19480413 ,243122551.56651676 ,269334078.6280023 ,268041978.93607894 ,266195385.3718891 ,313407939.3539486 ,312166293.2278766 ,310392106.18714863 ,315779047.5548509 ,314515401.8998397 ,312709767.10799545 ,308152476.4652167 ,306886923.28741103 ,305078391.84143573 ,314424282.5146257 ,313137801.207692 ,311299624.9698374 ,320152431.1210573 ,318827200.9384856 ,316933662.8278914 ,328068554.3794436 ,326735649.04516304 ,324831080.92523307 ,314848520.5801017 ,313508048.0444192 ,311592453.64938813 ,280037414.53968954 ,278753878.01125455 ,276920127.18183744 ,267771721.68605226 ,266417907.11778426 ,264483363.05606526 ,267572221.6458047 ,266136993.45048627 ,264086136.97201553 ,360252574.7041719 ,358811236.7751819 ,356751956.20654505 ,251907379.54888028 ,250437972.58722907 ,248339704.687881 
 09/24  11:00:00,222445248.61037424 ,221518938.14248684 ,220195610.9033456 ,325493526.3740392 ,324275414.0412337 ,322534963.30783236 ,275365282.3465213 ,274170264.6478351 ,272460205.82053864 ,322698632.7517562 ,321399786.98887634 ,319543795.0352173 ,331961760.44645894 ,330728031.58622223 ,328965145.66970134 ,328618943.2780851 ,327363487.5403209 ,325569576.5346444 ,333575651.43891346 ,332313778.08216006 ,330510559.3607317 ,352674456.6390721 ,351386447.09002864 ,349546091.71737844 ,351924726.24454534 ,350600195.7633422 ,348707670.62784314 ,379772142.63757855 ,378432953.9286907 ,376519410.7152668 ,345112311.6646965 ,343772749.2594931 ,341858476.7734741 ,314342617.09050715 ,313063994.5543765 ,311237322.28256714 ,304489577.301934 ,303142710.43778795 ,301218127.67809975 ,308679440.3765499 ,307247879.52184904 ,305202288.6829593 ,400889737.58933306 ,399445552.7406462 ,397382198.17200667 ,284993710.2941358 ,283460167.8086324 ,281269015.5729739 
 09/24  12:00:00,224290880.8298327 ,223364705.46825427 ,222041571.87447098 ,343442431.36179256 ,342219915.8954239 ,340473166.99358016 ,301801867.2347131 ,300608273.0297959 ,298902334.03162724 ,345291940.0309901 ,343985609.0200927 ,342118990.343594 ,324234378.9711033 ,323006290.50044835 ,321251488.5382795 ,322181355.27083015 ,320930092.92160946 ,319142192.26676995 ,338006170.7424954 ,336743845.45825416 ,334940476.378001 ,378219272.80498445 ,376923768.3454882 ,375072697.1402739 ,372310119.13787454 ,370978782.7663169 ,369076522.294031 ,403121494.7371242 ,401775486.6228499 ,399852194.9298184 ,362874219.5753685 ,361528645.9202888 ,359605779.05163914 ,332480754.80473185 ,331197491.7681508 ,329364273.3646125 ,320746678.6827587 ,319397075.48214674 ,317468590.88766116 ,329923556.0948044 ,328484408.5913356 ,326427993.2192768 ,411748473.5041856 ,410301037.10174114 ,408233031.92311084 ,301598499.33473396 ,300064914.2992151 ,297873737.4045654 
 09/24  13:00:00,225346039.6456889 ,224411194.44254285 ,223083005.19129434 ,362401599.2261122 ,361173754.90091413 ,359419385.23968655 ,313329604.07832295 ,312130524.9248878 ,310416552.95685744 ,358090946.43726355 ,356782153.3623511 ,354912079.58487463 ,324855462.9729929 ,323630258.0568382 ,321879578.8083004 ,323036919.89541173 ,321787918.3725828 ,320003259.26010877 ,342437918.4871431 ,341175288.4181984 ,339370963.516734 ,391695284.7241551 ,390398291.19133204 ,388545094.2693035 ,391891761.60916674 ,390555750.27757376 ,388646809.0584873 ,413808919.31777954 ,412461534.796253 ,410536278.397449 ,382046795.37196076 ,380695736.15112376 ,378765023.72232157 ,353290233.7480357 ,352002198.0440486 ,350162268.46630126 ,337585711.0441298 ,336230725.60277003 ,334294546.11002886 ,348906096.8017307 ,347459080.7039194 ,345391424.35238755 ,424760849.5893785 ,423310486.3154323 ,421238295.5037461 ,309877853.7100491 ,308344688.72358257 ,306154087.49019784 
 09/24  14:00:00,224065190.7342437 ,223138837.69140705 ,221815263.18276942 ,374191053.4703931 ,372961483.7057562 ,371204649.92167574 ,321217555.3997349 ,320003044.77190214 ,318267117.63706887 ,367932435.2876874 ,366621677.12363654 ,364748810.4952151 ,328384064.0525176 ,327159488.1645647 ,325409838.08172005 ,323823438.55251014 ,322574491.8277975 ,320789916.3223654 ,346181556.23445654 ,344918550.1730304 ,343113730.29345745 ,386210769.6660378 ,384917666.3565297 ,383070040.3256787 ,399558350.56475794 ,398221424.30522263 ,396311177.69143087 ,423327697.429831 ,421978431.73628265 ,420050488.507727 ,397443978.4903853 ,396088405.1347354 ,394151239.27920663 ,372381154.6784952 ,371087732.807093 ,369240131.87290794 ,348831910.36287457 ,347473508.68366504 ,345532447.9939019 ,358595437.3695207 ,357144898.7418264 ,355072211.88484234 ,427800145.6572751 ,426349592.33897185 ,424277128.0549227 ,311875508.46482164 ,310343659.14729464 ,308154943.78214896 
 09/24  15:00:00,224041749.19248468 ,223115437.21846244 ,221792157.82905015 ,370649629.13436455 ,369423038.11138004 ,367670465.0305737 ,328403384.3254519 ,327195709.2304426 ,325469119.4220855 ,377884232.6445781 ,376570961.7566375 ,374694516.11650175 ,309077719.6282986 ,307860500.8936826 ,306121280.1830431 ,326028616.497122 ,324778168.64377046 ,322991450.9943269 ,353823017.424784 ,352557819.7255254 ,350749878.85790515 ,387178368.9613706 ,385886035.26153046 ,384039515.10051036 ,396901572.558987 ,395565826.4615373 ,393657267.32256234 ,427410126.0196299 ,426060401.43767333 ,424131806.61381507 ,410770526.99255306 ,409411056.48648804 ,407468320.69940203 ,380323316.2495071 ,379027536.7170659 ,377176565.25419754 ,354112791.1484927 ,352752955.74261713 ,350809851.18347216 ,361078893.68664634 ,359628101.1676408 ,357555057.3504167 ,428884487.6992543 ,427433573.6942131 ,425360592.0932174 ,312600269.9151083 ,311069922.0281472 ,308883315.22890675 
 09/24  16:00:00,226561263.5736745 ,225518652.99388474 ,224042926.45853543 ,365005736.0817865 ,363780421.8128051 ,362029677.78065044 ,320276708.12477785 ,319071145.24682677 ,317348603.6163589 ,377912588.5956983 ,376599635.6105649 ,374723646.96027845 ,302488861.5070808 ,301273918.6593755 ,299537980.26181763 ,323385097.8500567 ,322134110.19068617 ,320346624.0945827 ,354030270.33231264 ,352763737.534937 ,350953897.32138556 ,384145079.4510589 ,382852506.4415731 ,381005646.5871143 ,382903104.05186546 ,381571515.7923566 ,379668908.79281425 ,411003028.20577896 ,409659117.40829486 ,407738845.44248784 ,423555355.5163176 ,422191383.015398 ,420242212.9148715 ,382897879.3790973 ,381600468.10958844 ,379747156.32157606 ,357505360.03214514 ,356143861.7660873 ,354198386.4294007 ,360076192.5590878 ,358625717.757419 ,356553134.0161202 ,433578853.8982692 ,432125267.20805275 ,430048463.2959397 ,313546491.81893396 ,312016023.4098936 ,309829276.1941521 
 09/24  17:00:00,218606758.40025553 ,217672433.38421047 ,216336488.23127735 ,352995442.9585108 ,351770264.8166204 ,350019717.852236 ,301400264.4047884 ,300197333.7809785 ,298477968.1791269 ,359860113.16368663 ,358550211.9041445 ,356678578.5740027 ,282167221.79059595 ,280953443.6006911 ,279219172.63326687 ,307781749.9956664 ,306532329.9773103 ,304747092.217327 ,337007572.5484479 ,335741362.02519554 ,333931991.8183874 ,358015653.76922774 ,356725928.75092447 ,354883141.72870594 ,359808962.365684 ,358481161.3815011 ,356583971.02409124 ,379357108.85575235 ,378019492.77242666 ,376108231.4091362 ,414710351.9766904 ,413344387.138433 ,411392379.3818897 ,372794167.7591065 ,371495829.85709476 ,369641175.03937805 ,347400544.1285835 ,346038489.0576873 ,344092225.7242569 ,351202711.1350105 ,349751549.7286121 ,347677990.588369 ,414354450.10493743 ,412902497.3625828 ,410828026.81573695 ,306395425.66938424 ,304863687.1897884 ,302675167.34555644 
 09/24  18:00:00,266303640.37409055 ,265377355.8931558 ,264055416.0477551 ,369830704.1769736 ,368607355.3847803 ,366859428.2990856 ,325904353.9101697 ,324709143.32392186 ,323001733.80989134 ,378720242.4956614 ,377412302.2350003 ,375543448.91442585 ,290709275.8390125 ,289514719.5479549 ,287808058.46099 ,337662935.31078124 ,336410693.56356436 ,334621425.62624645 ,359488420.0650053 ,358221018.2814295 ,356409951.2422014 ,377915693.5326984 ,376625061.39897376 ,374780977.1401788 ,378445231.63428307 ,377118720.6212498 ,375223377.10876137 ,393804732.96439725 ,392469211.4635787 ,390560951.2378734 ,435262258.5406682 ,433895491.2887128 ,431942354.5320658 ,379080471.09108675 ,377787809.716833 ,375941197.8063354 ,369936510.0340408 ,368575024.896826 ,366629585.16880995 ,375563890.64882874 ,374113566.2575983 ,372041209.07054555 ,430766708.8806691 ,429316402.83352095 ,427244282.94587064 ,328538689.5538496 ,327004686.8435873 ,324812955.46544856 
 09/24  19:00:00,298695330.1343554 ,297782750.94214684 ,296480656.37717396 ,372810526.97394603 ,371594944.48119164 ,369858124.4744585 ,344585398.66467977 ,343388410.4028317 ,341678025.0538493 ,392213985.45585775 ,390914573.71837497 ,389057901.60634077 ,310119380.9785957 ,309102522.15430003 ,307649686.48708385 ,366953404.5712758 ,365701183.93152833 ,363911950.75177777 ,381235168.1648329 ,379971200.55131656 ,378165058.81707674 ,395440965.5129921 ,394155590.12590456 ,392319025.0119905 ,394646161.0365721 ,393326084.0353886 ,391439943.57746685 ,406954596.9446882 ,405626525.4264775 ,403728923.98794556 ,445644005.26353663 ,444285007.03408414 ,442343006.3281616 ,377577796.25150543 ,376297959.3184901 ,374469618.0158497 ,391944370.72813594 ,390587476.3421063 ,388648612.96891874 ,383319163.88840175 ,381881922.6397574 ,379828285.07576233 ,462457661.8514586 ,461007571.98626715 ,458935758.7024753 ,333061789.7203892 ,331596526.54980904 ,329507184.75916666 
 09/24  20:00:00,313219371.32344425 ,312314320.8650963 ,311049315.3796853 ,350189445.26511407 ,348996014.861242 ,347291187.1850718 ,345415402.0019711 ,344242872.1919816 ,342567129.2100414 ,389904516.74634016 ,388613552.47308356 ,386768950.19026947 ,323472401.39945745 ,322509391.66603345 ,321133568.2948136 ,379411995.83565855 ,378159937.1014349 ,376370939.6809034 ,391148860.94031024 ,389886279.8891306 ,388082132.22729754 ,396845337.4492388 ,395565186.0693555 ,393736094.48648125 ,399449189.6161271 ,398133023.7860089 ,396252478.6018598 ,407473712.55304724 ,406151051.1947358 ,404261188.2649635 ,444629925.1158705 ,443276849.9213141 ,441343340.27633077 ,360097447.2548714 ,358819966.2688921 ,356994965.97382027 ,401031413.35561484 ,399677284.9789565 ,397742385.15614593 ,375606482.1494121 ,374172652.4169656 ,372123900.686176 ,473124336.1764318 ,471675707.51276946 ,469605980.33239484 ,338674774.9523932 ,337353010.6562258 ,335464354.48025024 
 09/24  21:00:00,296380189.5784671 ,295470597.56551075 ,294187312.31863004 ,315346157.15834063 ,314316605.9488317 ,312856133.08350265 ,320966877.4438649 ,319892315.7535834 ,318356956.2916014 ,357091204.2148383 ,355802899.8522727 ,353962106.08017063 ,305671612.283177 ,304708759.11757374 ,303333156.3396004 ,358679538.4481102 ,357428244.887144 ,355640346.54176116 ,370275020.47440714 ,369014556.2724117 ,367213448.0049557 ,368725560.60530144 ,367449616.0707463 ,365626542.832698 ,375842172.1635504 ,374528310.3549255 ,372651062.0094265 ,381276919.2993957 ,379957442.4390343 ,378072135.1725891 ,410404711.3992529 ,409058010.18799156 ,407133634.07065207 ,332781974.58046645 ,331503967.8446659 ,329679922.28424907 ,368189210.3429552 ,366838026.5285148 ,364907344.16995 ,335365710.4478677 ,333958708.8881018 ,331948791.3916318 ,445316612.1897203 ,443871724.8717513 ,441807344.0324229 ,321067420.57571244 ,319745702.6283238 ,317857126.6397934 
 09/24  22:00:00,201039338.01275617 ,200283762.80442637 ,199203103.61187077 ,212949443.52178147 ,211981342.7289398 ,210598307.7221006 ,213402065.59855992 ,212424815.20300794 ,211030003.2174297 ,223397955.58162257 ,222204871.0534606 ,220512252.3162181 ,205222399.07388753 ,204259634.0194739 ,202884163.2187 ,247704047.75233904 ,246448262.29608214 ,244653944.6396984 ,255760802.2594058 ,254496225.9796749 ,252689247.2313514 ,242198013.02990943 ,240915721.74357826 ,239083570.95394546 ,262214152.91877106 ,260897015.83859146 ,259015083.11302215 ,263915976.35523036 ,262595172.75578272 ,260707969.5406377 ,287107511.9201892 ,285761158.6868378 ,283837294.1183004 ,217043239.6081924 ,215965998.00974268 ,214437727.72337425 ,237551540.71755564 ,236198474.01385912 ,234265101.5241499 ,219915182.92716202 ,218758813.0861707 ,217112716.2752512 ,314390942.9775625 ,312948989.7189636 ,310888798.26885056 ,217963553.58954853 ,216753507.49992397 ,215024591.39842314 
 09/24  23:00:00,76858137.84358013 ,76711460.8017414 ,76501794.86693442 ,88890357.85730982 ,88736346.94333506 ,88516284.73511042 ,89252891.61155081 ,89104220.32055762 ,88891750.0964839 ,88884663.07369882 ,88720426.98368531 ,88485859.04358535 ,82799801.25828813 ,82647555.0315503 ,82429976.54746705 ,95739849.29008646 ,95539911.36786912 ,95254228.46787673 ,99934818.38527134 ,99734719.61118758 ,99448809.42757538 ,97162875.56774849 ,96958497.1009022 ,96666474.65209916 ,101915172.62181728 ,101705455.86648929 ,101405810.98565102 ,100711078.89002359 ,100501183.20414649 ,100201277.39212584 ,110309720.00472425 ,110093557.65953124 ,109784654.35147747 ,90145574.9498675 ,89981786.11664289 ,89747901.60889284 ,94216891.40786144 ,93998524.32074152 ,93686829.09810108 ,90233018.4294763 ,90050463.72959697 ,89789660.99211055 ,118136615.11124918 ,117908138.3087236 ,117581701.18258056 ,85782681.53152025 ,85584367.2460846 ,85300931.10103859 
 09/24  24:00:00,33952704.61711052 ,33948839.87326175 ,33943239.45761479 ,43244211.813004635 ,43242731.187968254 ,43240582.565719105 ,43603446.867777124 ,43601450.48635254 ,43598525.08082613 ,42225105.405733004 ,42223189.010198064 ,42220500.019901566 ,38183865.45194646 ,38181207.399662025 ,38177337.67144184 ,46028175.7647147 ,46028003.96106343 ,46027743.240359634 ,47278208.144484974 ,47278030.311842054 ,47277761.48650961 ,47619598.54967964 ,47619371.869701125 ,47619037.26911619 ,48259447.40800115 ,48259163.83103494 ,48258750.748997904 ,49998754.136967525 ,49998349.141360596 ,49997758.334422216 ,53384229.116806485 ,53383628.91146779 ,53382724.65450054 ,44699306.42454445 ,44698156.142777644 ,44696608.025655866 ,46254495.93761452 ,46253795.62201927 ,46252761.88979706 ,43584180.34656656 ,43583311.50815679 ,43582059.42473012 ,60227916.29404001 ,60227914.00945899 ,60227914.34603043 ,39157679.42415325 ,39154179.99388888 ,39149060.35653023 
 09/25  01:00:00,33277309.775594674 ,33275504.28244294 ,33270151.408448868 ,41367731.062930144 ,41366322.360637516 ,41364283.36471085 ,42888853.025550865 ,42886913.1396758 ,42884064.61142511 ,41023403.02066153 ,41021545.66535419 ,41018938.76620823 ,37236943.80747472 ,37234388.35495508 ,37230670.17089547 ,44242798.94266583 ,44242635.0655963 ,44242386.58542785 ,45562325.43629423 ,45562156.60875251 ,45561900.9723773 ,45866973.62617428 ,45866753.14283064 ,45866427.88066482 ,47217201.38631884 ,47216918.771798596 ,47216507.173351824 ,48420020.59045091 ,48419627.23851748 ,48419053.532796405 ,51267059.61869225 ,51266487.4223702 ,51265625.659833565 ,43548126.7979512 ,43546971.29053834 ,43545412.642100915 ,44898685.61292327 ,44898007.27723253 ,44897002.92187087 ,42190337.49433847 ,42189473.6001693 ,42188228.33123248 ,57350092.767416716 ,57350090.69118891 ,57350091.055355735 ,38658078.97987984 ,38654674.28610653 ,38649695.7597619 
 09/25  02:00:00,32593040.919223525 ,32590297.935297694 ,32586343.181908652 ,39971183.19811244 ,39969814.742845215 ,39967836.947698265 ,41624575.52279424 ,41622746.53375107 ,41620060.91685926 ,40671221.16280176 ,40669366.20573553 ,40666761.82332909 ,36948230.12883092 ,36945743.488929056 ,36942127.86371994 ,43603626.319264784 ,43603464.56460016 ,43603219.487626 ,44226338.48402486 ,44226174.7850084 ,44225926.44696147 ,44872354.47951446 ,44872136.918303065 ,44871816.28729421 ,46027713.095887095 ,46027436.65396713 ,46027034.13621421 ,46725984.383498535 ,46725607.118377075 ,46725056.94407196 ,49506539.784673996 ,49506000.2699785 ,49505188.04595367 ,42267784.04276971 ,42266657.5126745 ,42265136.5955837 ,44165669.54458708 ,44165003.571073264 ,44164021.39632963 ,40907569.842214726 ,40906717.2938417 ,40905488.35440248 ,54969303.2960746 ,54969301.32035646 ,54969301.68778931 ,38351186.78051024 ,38347766.71992014 ,38342765.80449612 
 09/25  03:00:00,29012035.846650697 ,29010483.45112861 ,29008243.254348088 ,34027629.115796596 ,34026469.6373475 ,34024803.32761565 ,35731599.73299604 ,35730047.64586062 ,35727764.87435247 ,34662737.101652905 ,34661133.959161706 ,34658885.55667 ,32009592.91260413 ,32007575.502796266 ,32004640.11682213 ,37396582.263781644 ,37396441.50121413 ,37396228.14892472 ,37982625.72730528 ,37982482.01601266 ,37982262.8417593 ,38354555.27646245 ,38354369.851424895 ,38354096.302625835 ,38821605.494422615 ,38821373.17391322 ,38821035.224945866 ,39550740.45918551 ,39550411.861682646 ,39549933.29248144 ,41372704.240675524 ,41372242.99557214 ,41371550.01171023 ,36081702.0570394 ,36080750.48854038 ,36079482.9444713 ,37392812.05200931 ,37392233.67314008 ,37391380.541463226 ,34103167.479307085 ,34102426.34913976 ,34101359.71019166 ,45613901.98080653 ,45613899.96225365 ,45613900.224375024 ,32087128.38764343 ,32084250.834386904 ,32080040.945128355 
