Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 11/26  10:00:00,201811536.60673124 ,201182958.31673008 ,200283636.38376495 ,206393756.40261063 ,205612753.89225823 ,204496060.05019563 ,202700332.6557805 ,201932714.83542052 ,200835074.71351227 ,203430512.10352385 ,202627540.7844441 ,201481116.90165865 ,199346939.87713146 ,198565427.7632478 ,197449857.87288156 ,208755545.6656241 ,207829468.56448603 ,206506443.55609417 ,185426633.32497662 ,184501339.6365788 ,183179249.40015972 ,216333470.9608816 ,215341798.70298395 ,213925053.95768684 ,211352441.04408157 ,210325181.37741357 ,208857638.2840938 ,192489334.79161662 ,191469077.9381266 ,190011636.9131851 ,209128144.0737819 ,208275069.7659151 ,207056840.39702186 ,203672999.75671977 ,202878374.99241483 ,201740778.2726953 ,204645339.8336458 ,203850045.38104135 ,202674677.01751482 ,204589536.59730577 ,203710292.82720408 ,202473330.0196543 ,234423311.81932822 ,233147841.83364582 ,231342152.2080998 ,252738092.66373932 ,251941755.6850448 ,250803862.98014873 
 11/26  11:00:00,168404040.25705382 ,167721705.87756938 ,166746349.1483873 ,181050307.8571804 ,180267610.21920052 ,179148457.5627716 ,180766603.22490475 ,179958805.23656303 ,178859524.42543924 ,180158913.36166802 ,179328916.67451563 ,178169510.13991803 ,178140747.76687482 ,177235268.07733977 ,175974937.603038 ,193660929.06846523 ,192680694.18322065 ,191293189.1937015 ,157852493.1388597 ,156927144.499461 ,155604979.68290773 ,205309167.42939368 ,204201361.9131678 ,202618443.28056493 ,194198443.11432716 ,193171375.48609632 ,191704103.55579126 ,183602793.93822315 ,182581274.40499562 ,181122008.9298509 ,183661033.0999617 ,182805163.1831268 ,181583072.96871066 ,180423424.77236965 ,179628543.2008579 ,178492933.36719427 ,181958686.18935236 ,181075806.789908 ,179810394.23644614 ,184191168.99633986 ,183158042.0616824 ,181681863.30340278 ,233264018.11830163 ,231937782.8692847 ,230044952.156531 ,222308149.48031113 ,221427227.5368705 ,220174860.72158536 
 11/26  12:00:00,170145140.0257147 ,169445370.25284523 ,168445223.06874582 ,181787297.71895283 ,180860573.69481802 ,179601999.51679006 ,183195697.3702387 ,182294083.0920495 ,180976893.96460783 ,181579744.39896512 ,180623341.37966505 ,179256996.1540137 ,181401278.66166636 ,180474342.31237295 ,179135311.704654 ,203167329.0558851 ,202142742.99283427 ,200678839.64962327 ,159839380.9662786 ,158913828.47266856 ,157591359.77021867 ,221948236.4133975 ,220722016.0603132 ,218969327.03418717 ,198343580.46212667 ,197316540.6737534 ,195849316.98014435 ,196645410.71326777 ,195604844.7619149 ,194119021.73351386 ,181703346.98638958 ,180819234.76395428 ,179602409.66851574 ,178771927.80058965 ,177929764.12011302 ,176726604.5505647 ,184495834.2357186 ,183498350.54597616 ,182072407.08174318 ,186432024.739808 ,185398686.49416783 ,183922211.01354182 ,251313158.69638753 ,249977924.05710828 ,248070719.92641708 ,213951627.49154645 ,212988010.29411936 ,211610909.81133905 
 11/26  13:00:00,211241457.52618772 ,210545913.48233533 ,209551814.39067623 ,225748955.55153286 ,224818256.16390955 ,223478606.1211013 ,227100133.7444663 ,226173065.08742157 ,224850144.0917572 ,224524928.15061176 ,223558329.1446775 ,222177472.23818436 ,225513125.2941438 ,224564965.61578527 ,223210753.5683496 ,250251109.989003 ,249207569.92694652 ,247737714.0530911 ,202948070.6588714 ,202022376.1830753 ,200699699.9277568 ,269252766.7983866 ,268030493.45094514 ,266283489.59372306 ,241224903.7348738 ,240197859.31439844 ,238730619.73716784 ,245363806.5798323 ,244231491.40599287 ,242614064.35253504 ,221743158.79878572 ,220745339.15369698 ,219291650.39151886 ,219693600.21449944 ,218757598.12824175 ,217421868.22034192 ,226783613.2140604 ,225763100.72258037 ,224307768.0565422 ,227300883.071804 ,226271816.8314196 ,224808119.66121736 ,310727344.8791807 ,309396146.9896333 ,307494693.04767406 ,255453859.34330958 ,254493698.50803944 ,253121744.7890695 
 11/26  14:00:00,195399099.8474819 ,194710893.2174149 ,193727253.72267032 ,226509514.73971933 ,225546322.01196164 ,224170359.03368312 ,227508842.4447575 ,226552280.61607683 ,225185773.95647848 ,224970500.6008085 ,223981217.36724526 ,222567985.69326332 ,227199714.45604044 ,226242395.25293773 ,224874884.5200873 ,253537517.44031677 ,252400218.9116861 ,250767197.12002248 ,200350979.99826962 ,199425365.7262232 ,198102807.83236942 ,275210861.8641647 ,273970226.7726778 ,272198075.2129253 ,241653769.4994275 ,240412075.59273925 ,238765091.31643978 ,251287204.7206213 ,250016296.52788866 ,248200524.12582675 ,221045688.02618587 ,220004899.65770036 ,218488152.58375898 ,218734022.11979568 ,217758194.24133438 ,216363981.8833442 ,226625926.60952875 ,225596728.70593566 ,224126284.5960753 ,224550453.4960207 ,223489564.34905267 ,221973844.65023747 ,324250745.5122808 ,322925216.3973612 ,321031833.12619764 ,241330410.31389996 ,240307282.34267074 ,238844638.13267517 
 11/26  15:00:00,195015084.82949415 ,194328110.5275538 ,193346222.63605916 ,224702847.32319516 ,223739733.46316862 ,222363904.86959544 ,225767346.804383 ,224810772.1253789 ,223444352.90320516 ,223241165.17700484 ,222251943.37046206 ,220839103.7619084 ,224817850.81424057 ,223860927.53396717 ,222493873.66773704 ,251419788.97169363 ,250277358.91481832 ,248644078.8761624 ,202713818.13052112 ,201788325.7654341 ,200465940.43232638 ,271662235.16585004 ,270413510.2851949 ,268628718.2230432 ,238525262.0755395 ,237347743.30186397 ,235781604.57653284 ,247721921.32700163 ,246445424.5156303 ,244622250.32751954 ,218887608.5072908 ,217831591.0742417 ,216322371.11658183 ,214331448.0072851 ,213355617.65046144 ,211961404.023497 ,223338788.38455772 ,222309631.88531902 ,220839303.45613796 ,220714373.48868257 ,219653724.34304792 ,218138343.22072235 ,312775914.28774804 ,311451312.40312874 ,309559226.83379066 ,238714929.41179746 ,237701267.97149506 ,236252233.0374552 
 11/26  16:00:00,194012051.74083275 ,193318211.02736402 ,192327016.8232209 ,217788950.75348252 ,216826330.3596667 ,215451204.85452682 ,219438155.79521272 ,218481973.81302762 ,217116001.55508703 ,217156808.66036278 ,216168025.17146832 ,214755457.63089842 ,217660293.87831324 ,216703849.43669075 ,215337461.51773483 ,242446599.7696147 ,241300408.4152512 ,239662292.50370473 ,208371199.68017948 ,207445767.63755894 ,206123465.75723118 ,255746547.2839685 ,254504810.17902297 ,252730347.40761518 ,230772064.95584154 ,229745323.7346994 ,228278499.1909323 ,231701473.01218802 ,230543407.93144554 ,228895208.51212794 ,213024933.84026492 ,211974626.65261233 ,210474491.05337778 ,210603409.86416462 ,209627907.86077166 ,208234167.93527228 ,216277221.32235485 ,215248442.2371556 ,213778652.67556617 ,215815081.57523745 ,214754700.573722 ,213239705.09799296 ,291062538.5060831 ,289737547.4196077 ,287844879.3282448 ,235674142.84186494 ,234706887.28722632 ,233330938.16753542 
 11/26  17:00:00,195165783.08014387 ,194484799.29208854 ,193511489.9769967 ,205117278.31981924 ,204166000.49232587 ,202806727.6979453 ,206737741.3296994 ,205786870.49087146 ,204428469.4037303 ,205163794.81258658 ,204177224.0101847 ,202767838.93579686 ,204624385.88125914 ,203670837.41506195 ,202308684.75204414 ,217252587.96365488 ,216190809.11596215 ,214706572.84347707 ,201625089.5053829 ,200699834.96928263 ,199377805.21679887 ,228507253.0384301 ,227277972.85118648 ,225521041.98394412 ,216359040.4545293 ,215330129.99616745 ,213864111.168111 ,215338931.3871522 ,214315076.20845446 ,212856424.228081 ,202955768.86475477 ,201915190.2547881 ,200427991.08092514 ,200700810.31713316 ,199733677.34042877 ,198352312.77805108 ,204701523.23773372 ,203673288.1768328 ,202204290.6248368 ,207178003.1618833 ,206131427.025915 ,204636122.75223643 ,262220567.90479434 ,260893706.35059518 ,258998337.38725168 ,233972251.88216725 ,233047859.83376428 ,231727059.67362332 
 11/26  18:00:00,205540681.69210643 ,204852436.49319345 ,203868702.79348686 ,196645973.19670877 ,195743558.0629637 ,194454562.32632172 ,197457023.0562397 ,196516072.67786074 ,195171619.27783614 ,196522351.5789616 ,195549884.51088387 ,194160630.7511221 ,196247016.36610252 ,195306556.7899088 ,193964769.93753168 ,204613971.32066596 ,203688455.89183626 ,202366275.04922268 ,196248226.14702502 ,195323256.91446328 ,194001534.46793684 ,210594868.5929461 ,209604353.6443543 ,208189273.8773379 ,206908762.80879012 ,205883044.3319891 ,204417697.17181537 ,206477539.8501343 ,205457022.08692282 ,203999136.0272087 ,202457287.61440733 ,201583571.91808668 ,200423142.972691 ,194451531.51196223 ,193505500.79667386 ,192154026.357579 ,198031382.75352156 ,197012773.3389144 ,195558754.7715823 ,203269027.73405832 ,202377132.69203138 ,201102309.47804153 ,253794409.87962902 ,252466768.47400713 ,250570262.45138413 ,236978451.0955539 ,236058407.9895586 ,234743930.7712857 
 11/26  19:00:00,265059121.63092142 ,264375530.7525061 ,263434214.035778 ,247472994.17485178 ,246719559.34156278 ,245641307.62595516 ,243885916.55568552 ,242953270.9580564 ,241620732.95231646 ,243290579.99897498 ,242329449.5882804 ,240956431.84669152 ,243500170.37740445 ,242601793.31158116 ,241325028.08602133 ,251220292.6172942 ,250294796.84323484 ,248972643.70889664 ,244958065.119653 ,244032960.25289863 ,242711159.50394723 ,257122977.55187896 ,256132458.32731113 ,254717371.13222983 ,252889425.952377 ,251863699.8994003 ,250398311.2656309 ,252297127.7380243 ,251276816.48672095 ,249819219.8657954 ,257148236.94291657 ,256329635.34318632 ,255155188.8484759 ,242744672.25210804 ,241904948.28226504 ,240729644.76839876 ,245216972.91083613 ,244219133.78309262 ,242793393.64432222 ,251432975.23713225 ,250615580.3412194 ,249447098.69653636 ,288309362.2753023 ,286992813.8154142 ,285112156.48877156 ,287105347.0463203 ,286185333.530903 ,284870840.22702706 
 11/26  20:00:00,295096305.8216894 ,294402741.1441091 ,293445858.6520699 ,279330908.0657883 ,278566145.1644335 ,277481922.5172301 ,275336362.6534709 ,274404216.0419482 ,273072164.236778 ,275276470.6806462 ,274342652.8035761 ,273008444.98391694 ,274347867.47630554 ,273445492.8119152 ,272155446.53199685 ,283396735.8716123 ,282471211.5789228 ,281149014.539758 ,279042196.0195235 ,278117185.00440925 ,276795527.8302638 ,289601319.653872 ,288610707.8968568 ,287195473.458087 ,284523570.0880402 ,283496972.3057103 ,282030233.63955295 ,284824238.18280464 ,283803448.2996087 ,282345050.82613 ,285104588.9431839 ,284279395.2379809 ,283099333.9168935 ,276989716.48131764 ,276213375.2814248 ,275103947.68863183 ,277109888.05380607 ,276087421.9940006 ,274627874.3835888 ,281056692.3458988 ,280192710.3725154 ,278984875.68370193 ,304639747.7256821 ,303374856.3549893 ,301569244.08814025 ,318816561.61588126 ,317900085.9014246 ,316590636.91828597 
 11/26  21:00:00,308952254.8425638 ,308226718.7316005 ,307227735.4011275 ,299726989.18176275 ,298968912.6844605 ,297883435.10090125 ,291824213.1533396 ,290894909.4851605 ,289568541.73513156 ,295566532.02306336 ,294794433.08265805 ,293690593.14728683 ,290320013.1813357 ,289385501.6692081 ,288049849.51735675 ,299115637.6236352 ,298190143.41316026 ,296867988.65395993 ,295365496.24099255 ,294440471.3985344 ,293118793.59940517 ,304896368.66574764 ,303905803.40241224 ,302490635.0948354 ,299938461.5508429 ,298912091.31245035 ,297445687.7711981 ,300637444.52282405 ,299616661.9909757 ,298158285.4792348 ,308366509.59469014 ,307519845.05434287 ,306307675.55834246 ,296382996.45627856 ,295615329.3262112 ,294519297.73639995 ,292801934.70836496 ,291802962.35677075 ,290375560.3539221 ,298794000.8035838 ,297946660.53344315 ,296740199.89684623 ,314928157.06740856 ,313845911.8790355 ,312299901.53981847 ,338146916.5201845 ,337230417.40584934 ,335920935.7545025 
 11/26  22:00:00,288997484.1933959 ,288317900.19144046 ,287348227.09222835 ,289441080.4117954 ,288672681.7203188 ,287573269.20180273 ,275673778.5426527 ,274845336.9148991 ,273663407.4903962 ,284705487.29291284 ,283936390.34613866 ,282836312.42671126 ,273783986.51543504 ,272866031.8437047 ,271554000.68009025 ,280396610.4572172 ,279471153.6525967 ,278149051.24553627 ,277396614.6765242 ,276471570.52934015 ,275149858.96707094 ,286098644.5004429 ,285108202.7966212 ,283693427.2596501 ,282538357.70048666 ,281511942.14093333 ,280045490.1324023 ,282648415.9001329 ,281627510.59340596 ,280169000.3579956 ,301981411.4587597 ,301092528.2995502 ,299820121.38049954 ,284474099.51952404 ,283707134.7778557 ,282610945.326998 ,278616549.707615 ,277817314.35522854 ,276685108.69383734 ,282850546.10478413 ,282020835.4058811 ,280836278.44937474 ,296143687.3260776 ,295082131.9450889 ,293565637.18101424 ,323883772.93617123 ,322965171.61319333 ,321652740.01882267 
 11/26  23:00:00,199223159.3699684 ,198623437.67014804 ,197764349.9094658 ,204270884.97792637 ,203503537.2450722 ,202405606.42933837 ,186411704.86220044 ,185695665.9925062 ,184626948.6159595 ,203730876.69981757 ,202952397.9975009 ,201839951.9598344 ,180531172.06321627 ,179794640.24806187 ,178739921.47595367 ,171152839.77024287 ,170228091.73493865 ,168908311.3923822 ,168403745.83851212 ,167489070.96934736 ,166183218.60489067 ,177254419.29818976 ,176264023.1193234 ,174849096.08466333 ,174958886.68291867 ,173958690.21568805 ,172532965.9455517 ,174324728.59563178 ,173329514.5977981 ,171907924.29858002 ,214157428.55445114 ,213325694.365155 ,212135427.30497602 ,194073969.06929776 ,193298304.0422561 ,192189781.45332927 ,191488602.98609385 ,190696864.0624597 ,189555309.21686897 ,192002249.1696515 ,191164109.04524767 ,189965421.97595966 ,187158966.92374262 ,186097400.4760959 ,184580877.88138413 ,235394318.68635726 ,234657168.34561813 ,233605077.2758995 
 11/26  24:00:00,63945163.09054727 ,63945163.09054727 ,63945163.09054727 ,68894686.87925984 ,68894116.83666031 ,68893312.17079945 ,65425035.157866836 ,65423053.09202367 ,65417322.250032045 ,69027952.46178485 ,69027518.8017087 ,69026903.70836227 ,65194653.72478193 ,65193260.31146511 ,65191259.649703465 ,72149108.97467864 ,72147927.75458303 ,72146226.2457838 ,68206399.62740633 ,68204425.1670089 ,68201430.65373556 ,73821559.4724345 ,73819397.5313407 ,73813776.23234369 ,70362601.55141138 ,70360802.60450083 ,70358170.53342052 ,69242095.57341942 ,69239579.57113801 ,69235978.57065266 ,69223219.32450198 ,69223219.32450198 ,69223219.32450198 ,64765182.1648281 ,64764754.440399885 ,64764125.51781717 ,67467767.19809856 ,67466847.28582121 ,67465536.36688383 ,66440299.73055699 ,66437403.93447117 ,66433234.9386601 ,78674968.91133203 ,78674109.63750087 ,78672871.84275822 ,69442489.99693383 ,69442489.99693383 ,69442489.99693383 
 11/27  01:00:00,31084812.024223782 ,31084812.024223782 ,31084812.024223782 ,35972668.63465784 ,35972668.63465784 ,35972668.63465784 ,32404726.71228338 ,32404490.36200075 ,32404107.991577663 ,36094467.20723794 ,36094467.20723794 ,36094467.20723794 ,33804591.86588946 ,33804304.68200111 ,33803895.93456667 ,37083080.04382161 ,37081957.14316018 ,37080338.724967696 ,33459498.391172413 ,33457987.4506689 ,33455704.736523036 ,38201605.79589345 ,38200122.25831857 ,38197962.66430881 ,35296071.66113804 ,35294410.58794978 ,35291978.26073554 ,34025897.804872245 ,34023764.26980966 ,34020721.065939 ,36362868.25817848 ,36362868.25817848 ,36362868.25817848 ,36029492.561697885 ,36029492.561697885 ,36029492.561697885 ,36445623.626047544 ,36445173.29964932 ,36444538.67503379 ,35468373.29106225 ,35467140.35648979 ,35462822.73413741 ,41888859.28218267 ,41888072.42078857 ,41886949.30291214 ,36582138.93061035 ,36582138.93061035 ,36582138.93061035 
 11/27  02:00:00,31084812.02422378 ,31084812.02422378 ,31084812.02422378 ,35972668.63465784 ,35972668.63465784 ,35972668.63465784 ,35867114.19671361 ,35867114.19671361 ,35867114.19671361 ,36094467.20723793 ,36094467.20723793 ,36094467.20723793 ,35877626.00591808 ,35877626.00591808 ,35877626.00591808 ,36279534.054131076 ,36278484.48082187 ,36276970.89690016 ,33082956.607880563 ,33081537.741093107 ,33079392.431691788 ,36133486.64257711 ,36132112.17500224 ,36130081.11238828 ,35127166.581813276 ,35125608.58259972 ,35123325.337245986 ,33281819.228786744 ,33280673.31332038 ,33276561.950594455 ,36362868.25817848 ,36362868.25817848 ,36362868.25817848 ,36029492.561697885 ,36029492.561697885 ,36029492.561697885 ,36342463.83314094 ,36342322.57382661 ,36342123.32094202 ,36488782.89760728 ,36488400.67716164 ,36487865.65207964 ,40039724.1573001 ,40039016.44189573 ,40038012.124213204 ,36582138.930610344 ,36582138.930610344 ,36582138.930610344 
 11/27  03:00:00,31084812.02422377 ,31084812.02422377 ,31084812.02422377 ,35972668.63465783 ,35972668.63465783 ,35972668.63465783 ,35867114.19671361 ,35867114.19671361 ,35867114.19671361 ,36094467.20723793 ,36094467.20723793 ,36094467.20723793 ,35157626.00591807 ,35157626.00591807 ,35157626.00591807 ,35447264.09982168 ,35446262.752057195 ,35444815.812372684 ,32634001.2096348 ,32633288.529229034 ,32632228.89823725 ,34358619.190106966 ,34357299.60975007 ,34355358.12578094 ,34789645.054560855 ,34788147.07127224 ,34785950.24876616 ,33129259.368354358 ,33128400.145333193 ,33127173.585106052 ,36362868.25817848 ,36362868.25817848 ,36362868.25817848 ,36029492.561697885 ,36029492.561697885 ,36029492.561697885 ,36326774.44684637 ,36326774.44684637 ,36326774.44684637 ,36376194.08154434 ,36376194.08154434 ,36376194.08154434 ,38571380.640482076 ,38570741.20006055 ,38569835.832637236 ,36582138.930610344 ,36582138.930610344 ,36582138.930610344 
 11/27  04:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,29607887.81358047 ,29607300.876055915 ,29606464.113534413 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28961375.14658694 ,28960610.717226338 ,28959493.660054535 ,29175246.54054901 ,29174386.519333903 ,29173128.789869286 ,28227805.088963505 ,28227716.80876994 ,28227589.124495234 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,31597941.020985767 ,31597623.2098495 ,31597179.092335008 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 
 11/27  05:00:00,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,29522565.78878437 ,29522000.66904016 ,29521193.544771448 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28547102.8405952 ,28546763.01908421 ,28546266.7175255 ,28662209.19555055 ,28661505.15972872 ,28660475.432042617 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,31136110.272937085 ,31135823.506815355 ,31135422.759093784 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 
 11/27  06:00:00,77357454.27672935 ,77253519.8966406 ,77104937.9947397 ,78498982.95751435 ,78400715.18041949 ,78260320.98918922 ,74787030.22924036 ,74644196.90959379 ,74440136.85881078 ,78728103.88836595 ,78613760.71570872 ,78451029.1806469 ,74457323.2855281 ,74312194.00711074 ,74104880.23986134 ,72036484.34892364 ,71864332.89342111 ,71618404.09247093 ,69549018.85986987 ,69377289.99165586 ,69131957.01298983 ,70647770.10406622 ,70470616.6129376 ,70214740.96644749 ,70985565.05967875 ,70801869.31259502 ,70539411.14804482 ,69884933.87963392 ,69706216.5662935 ,69450906.11866431 ,78469667.13435079 ,78328778.95634814 ,78132761.29190217 ,76175186.21200275 ,76033310.72523838 ,75830623.41507284 ,76593779.65262286 ,76436502.96075541 ,76211814.47777943 ,77464654.24397968 ,77313317.59916991 ,77085669.8983053 ,74808741.10598576 ,74604246.97322787 ,74312129.91136022 ,82255748.7283381 ,82125588.11899543 ,81942065.3987521 
